team_id,event_id,player_id,player_name,player_country,placement,record_wins,record_losses,source_name,source_url,source_record_id,extracted_at_utc,dataset_version
NbpnBstHcbjzutgenpPV,MT02mEWqwYNpTSVPcblx,c63b21bad4a68a33,Gerardo Gonzalez,MX,37,6,6,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/MT02mEWqwYNpTSVPcblx/players.json,NbpnBstHcbjzutgenpPV,2026-08-03 08:46:08.010721+00,0.2.0
NdT0DnxaEXa6h7h4JwZt,BH02mBOy0UgfISzHnNdU,93c74949570cc57b,James Borrill,UK,621,3,6,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/BH02mBOy0UgfISzHnNdU/players.json,NdT0DnxaEXa6h7h4JwZt,2026-08-03 08:46:08.010721+00,0.2.0
NfvCqLHbCHlwRKtay6w4,EU02mADIyxk2QHCU8dqx,d2bd34a747f650ad,Chris Louca,UK,825,5,4,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/EU02mADIyxk2QHCU8dqx/players.json,NfvCqLHbCHlwRKtay6w4,2026-08-03 08:46:08.010721+00,0.2.0
NgMLbMtfSW32a3zLUDkx,PT02mMVCgJGPQcHccDoy,a2898195f3a02f66,Alex Visbisky,US,730,0,6,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/PT02mMVCgJGPQcHccDoy/players.json,NgMLbMtfSW32a3zLUDkx,2026-08-03 08:46:08.010721+00,0.2.0
Nh9iB5hgTIzJys0or0sx,ME02w00ChbJUX07ROH4K,fadfb0966ac66736,Jorge Rogelio De Leon Rosado,MX,142,5,4,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/ME02w00ChbJUX07ROH4K/players.json,Nh9iB5hgTIzJys0or0sx,2026-08-03 08:46:08.010721+00,0.2.0
Ni7Y1BXMSmzHQls2AQG8,TU02wKzv4cT2BBiI9dEg,3c736e9bb39ef790,Luca Schianchi,IT,37,10,3,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/TU02wKzv4cT2BBiI9dEg/players.json,Ni7Y1BXMSmzHQls2AQG8,2026-08-03 08:46:08.010721+00,0.2.0
NqtMSdbzkSvf9XFIUlPl,SV02wtoHf5SDBUM0ntB2,b547c2c413b10ed7,Marcos López Salgado,ES,37,8,5,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/SV02wtoHf5SDBUM0ntB2/players.json,NqtMSdbzkSvf9XFIUlPl,2026-08-03 08:46:08.010721+00,0.2.0
NrHAXX2aFZtsGowjm4ij,NA02wgUPFDXKmQmqILwS,73c4bf2caabcdfe0,Bryan Wong,SG,1044,0,4,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/NA02wgUPFDXKmQmqILwS/players.json,NrHAXX2aFZtsGowjm4ij,2026-08-03 08:46:08.010721+00,0.2.0
NtpsyDK9BV8FRyjK22BM,TO027Rvi7XmbN1f355Nc,abe96f1f605c36cf,Edhen Soto,US,154,5,4,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/TO027Rvi7XmbN1f355Nc/players.json,NtpsyDK9BV8FRyjK22BM,2026-08-03 08:46:08.010721+00,0.2.0
NuzscT1YRei7gF60mGdJ,ME02w00ChbJUX07ROH4K,52ac06e80185113a,Israel Torres,MX,110,4,5,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/ME02w00ChbJUX07ROH4K/players.json,NuzscT1YRei7gF60mGdJ,2026-08-03 08:46:08.010721+00,0.2.0
Nw0eK0GBX4kNBDxAU9xQ,HO02w2PgpC7mWHP8zYRI,edf3feae84460a64,Gavin Garvey,US,351,5,4,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/HO02w2PgpC7mWHP8zYRI/players.json,Nw0eK0GBX4kNBDxAU9xQ,2026-08-03 08:46:08.010721+00,0.2.0
NyyJMXnMtwy1zgvBnqrs,MT02mEWqwYNpTSVPcblx,d2c9b67a75d7e34c,Diego Martinez,MX,102,4,5,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/MT02mEWqwYNpTSVPcblx/players.json,NyyJMXnMtwy1zgvBnqrs,2026-08-03 08:46:08.010721+00,0.2.0
O4KesV4oVIqeUM1GAfbK,SG02gVKM38QMVGTcAiZN,7fe588596c816fb1,Nils Güttler,DE,467,3,6,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/SG02gVKM38QMVGTcAiZN/players.json,O4KesV4oVIqeUM1GAfbK,2026-08-03 08:46:08.010721+00,0.2.0
O8ft5Bzx8DhJ3OpqgP8s,BR02nX95OUm3tbvzmSPv,eccb9c7dd2866e0c,Reece Hayward,AU,153,4,5,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/BR02nX95OUm3tbvzmSPv/players.json,O8ft5Bzx8DhJ3OpqgP8s,2026-08-03 08:46:08.010721+00,0.2.0
ODK7LKUPpL54TrVwfpOr,HO02w2PgpC7mWHP8zYRI,eb550cd8d7dce93a,Abel Ewere,US,311,5,4,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/HO02w2PgpC7mWHP8zYRI/players.json,ODK7LKUPpL54TrVwfpOr,2026-08-03 08:46:08.010721+00,0.2.0
OKJvCX8oXdixCImVZHU7,IN02wbUMQOt2eNv12cgC,b7f17b719122df29,Matthew Simonson,US,819,2,7,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/IN02wbUMQOt2eNv12cgC/players.json,OKJvCX8oXdixCImVZHU7,2026-08-03 08:46:08.010721+00,0.2.0
ONpeUGLnM67OGn1VpY95,SY02sMDp6JmCcnCynSLn,ea727c9de1bb95f9,Dash Keane,AU,71,5,4,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/SY02sMDp6JmCcnCynSLn/players.json,ONpeUGLnM67OGn1VpY95,2026-08-03 08:46:08.010721+00,0.2.0
ORb0u7EUcVLnBEKng0zi,SE027LIri9yqbewCPonE,1d27ecbf87024cfc,Tony Sprague,US,458,5,4,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/SE027LIri9yqbewCPonE/players.json,ORb0u7EUcVLnBEKng0zi,2026-08-03 08:46:08.010721+00,0.2.0
OXNaNqOgYv4Ygb2Jdgeq,NA02wgUPFDXKmQmqILwS,60a5dfc7a4292b5b,Wyatt McDonald,US,370,6,3,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/NA02wgUPFDXKmQmqILwS/players.json,OXNaNqOgYv4Ygb2Jdgeq,2026-08-03 08:46:08.010721+00,0.2.0
OXZ4ax2kuM2yFoyKDuKz,NA02wgUPFDXKmQmqILwS,d65e6b424eec562b,Mao Harada,JP,36,11,3,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/NA02wgUPFDXKmQmqILwS/players.json,OXZ4ax2kuM2yFoyKDuKz,2026-08-03 08:46:08.010721+00,0.2.0
OYCr8U3cAdauY8WyuSbl,IN02wbUMQOt2eNv12cgC,119506a2615fbfbf,Eliel Gonzalez,US,592,3,5,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/IN02wbUMQOt2eNv12cgC/players.json,OYCr8U3cAdauY8WyuSbl,2026-08-03 08:46:08.010721+00,0.2.0
Oc2lnnNHxkVY5RjoIssH,CA02wLAJ2mRyQI5kryVw,605de0a3d1553f9d,Douglas Goltz Bernucio mendes,BR,146,3,6,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/CA02wLAJ2mRyQI5kryVw/players.json,Oc2lnnNHxkVY5RjoIssH,2026-08-03 08:46:08.010721+00,0.2.0
Ocz9P12oUr5oUMHE7BbD,HO02w2PgpC7mWHP8zYRI,22e41e8a3eac3c61,Ben Emerzian,US,226,4,5,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/HO02w2PgpC7mWHP8zYRI/players.json,Ocz9P12oUr5oUMHE7BbD,2026-08-03 08:46:08.010721+00,0.2.0
Oim79GvnWEDx20eG9xrM,LS02w5lpCOiMwPPo7QWD,5f1ee14f9ac4539f,Chase Rumpca,US,34,9,4,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/LS02w5lpCOiMwPPo7QWD/players.json,Oim79GvnWEDx20eG9xrM,2026-08-03 08:46:08.010721+00,0.2.0
OjKP28zJ7aTrjJH9PBff,IN02wbUMQOt2eNv12cgC,fb7aea8b2d2e22e1,DEVIN ASHCRAFT,US,187,6,3,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/IN02wbUMQOt2eNv12cgC/players.json,OjKP28zJ7aTrjJH9PBff,2026-08-03 08:46:08.010721+00,0.2.0
Ol9fu98kVU99EUOocjXy,TU02wKzv4cT2BBiI9dEg,015f6ced098b7d12,Cesare Cuzzola,UK,207,6,3,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/TU02wKzv4cT2BBiI9dEg/players.json,Ol9fu98kVU99EUOocjXy,2026-08-03 08:46:08.010721+00,0.2.0
OlILvNC5gUNDbUnwhrFz,MK02mx9kmM49UZ5g4JxH,4d39244b15e1bf06,Zachary Mnich,US,36,9,4,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/MK02mx9kmM49UZ5g4JxH/players.json,OlILvNC5gUNDbUnwhrFz,2026-08-03 08:46:08.010721+00,0.2.0
OnPU8Wimzlgf471Bw6Hl,PR02wayEt6qQBnpFi6cp,df7243e708012b1e,Felix Friese,DE,310,5,4,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/PR02wayEt6qQBnpFi6cp/players.json,OnPU8Wimzlgf471Bw6Hl,2026-08-03 08:46:08.010721+00,0.2.0
OnimAkOqLW7aaYMzarWY,OR02wF0GhaiorROTkFlu,331a87e76d77f93c,Austin Le,US,373,3,6,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/OR02wF0GhaiorROTkFlu/players.json,OnimAkOqLW7aaYMzarWY,2026-08-03 08:46:08.010721+00,0.2.0
OnmHbbfSDAnsqp0Hjn9B,PT02mMVCgJGPQcHccDoy,dea7c4faf490f7c2,Ben Gandolfi,US,156,6,3,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/PT02mMVCgJGPQcHccDoy/players.json,OnmHbbfSDAnsqp0Hjn9B,2026-08-03 08:46:08.010721+00,0.2.0
OxQHJIaaicvLPFlWG0iS,BH02mBOy0UgfISzHnNdU,934620093d3e6bf2,Alexander Warren,UK,362,5,4,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/BH02mBOy0UgfISzHnNdU/players.json,OxQHJIaaicvLPFlWG0iS,2026-08-03 08:46:08.010721+00,0.2.0
P2LoqCAkKyALb6DOgEeg,EU02mADIyxk2QHCU8dqx,a451b2ed01c20107,Ben Kyriakou,UK,572,4,5,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/EU02mADIyxk2QHCU8dqx/players.json,P2LoqCAkKyALb6DOgEeg,2026-08-03 08:46:08.010721+00,0.2.0
P6gBORmvHyaNu8dAf2Gn,TO027Rvi7XmbN1f355Nc,801df2406244bc52,Dylan Matthews,US,97,7,6,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/TO027Rvi7XmbN1f355Nc/players.json,P6gBORmvHyaNu8dAf2Gn,2026-08-03 08:46:08.010721+00,0.2.0
P6hRz2ovQrJAthtJRq8P,MB02w71HQZzTvTOYLtXb,42c607a6a5cb4068,Beau McElroy,AU,84,6,3,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/MB02w71HQZzTvTOYLtXb/players.json,P6hRz2ovQrJAthtJRq8P,2026-08-03 08:46:08.010721+00,0.2.0
PB1WjC1uvMdadwvxjr4T,SE027LIri9yqbewCPonE,7e7e9874a1636217,Josh Bell,US,533,3,6,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/SE027LIri9yqbewCPonE/players.json,PB1WjC1uvMdadwvxjr4T,2026-08-03 08:46:08.010721+00,0.2.0
PCT0RIT9OiwuOwxo6Ybc,IN02wbUMQOt2eNv12cgC,f329023603c8fe97,Blake Silver,US,105,8,5,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/IN02wbUMQOt2eNv12cgC/players.json,PCT0RIT9OiwuOwxo6Ybc,2026-08-03 08:46:08.010721+00,0.2.0
PErrdEcuMu6UWZyfCVnO,LS02w5lpCOiMwPPo7QWD,a2124a1d1a832b4b,Joseph Kwan,US,274,4,5,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/LS02w5lpCOiMwPPo7QWD/players.json,PErrdEcuMu6UWZyfCVnO,2026-08-03 08:46:08.010721+00,0.2.0
PIoFN8pXNXfcqRHojvjf,LA0226md2zDgZtmvexIY,d96b690445281479,Sebastián Sanhueza,CL,371,3,6,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/LA0226md2zDgZtmvexIY/players.json,PIoFN8pXNXfcqRHojvjf,2026-08-03 08:46:08.010721+00,0.2.0
PM9WgvaicY6bBBD29Dd5,UT02wFHDCjnKgZ9Gscu7,3357009e4e0a60b6,Sven Klöckner,DE,362,2,7,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/UT02wFHDCjnKgZ9Gscu7/players.json,PM9WgvaicY6bBBD29Dd5,2026-08-03 08:46:08.010721+00,0.2.0
POUZTalNmvvlsD9HqTgz,SG02gVKM38QMVGTcAiZN,819b89a52e49d5ae,Stephanie Catoul,BE,385,5,4,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/SG02gVKM38QMVGTcAiZN/players.json,POUZTalNmvvlsD9HqTgz,2026-08-03 08:46:08.010721+00,0.2.0
POlkmcDdV9kCoNbGoQSM,TU02wKzv4cT2BBiI9dEg,f815a95cf8c05b31,Ava Watts,UK,458,4,5,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/TU02wKzv4cT2BBiI9dEg/players.json,POlkmcDdV9kCoNbGoQSM,2026-08-03 08:46:08.010721+00,0.2.0
PU1j5cYnZbZyTFwHkk9S,MK02mx9kmM49UZ5g4JxH,98639e75869ca7ad,Eric Martinez,US,63,8,5,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/MK02mx9kmM49UZ5g4JxH/players.json,PU1j5cYnZbZyTFwHkk9S,2026-08-03 08:46:08.010721+00,0.2.0
PXJBWhkKLTCijqgzKlgy,CA02wLAJ2mRyQI5kryVw,db612e7f6b92e541,Nazareno Rodríguez,AR,77,4,5,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/CA02wLAJ2mRyQI5kryVw/players.json,PXJBWhkKLTCijqgzKlgy,2026-08-03 08:46:08.010721+00,0.2.0
PXjS1Z1NKKgFCOh0Hh7G,FR02mk9EZ28MWiUNIsTN,3e43feea8f1914e9,Julien Kreile,DE,567,3,6,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/FR02mk9EZ28MWiUNIsTN/players.json,PXjS1Z1NKKgFCOh0Hh7G,2026-08-03 08:46:08.010721+00,0.2.0
Pbmk5E6Ij1676Sn0dnNI,LV02kSgge3zYTKAwlomv,7109db2507deac1c,Matthew Cartee,US,646,1,5,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/LV02kSgge3zYTKAwlomv/players.json,Pbmk5E6Ij1676Sn0dnNI,2026-08-03 08:46:08.010721+00,0.2.0
PhsqHCLRVnWdJ45SJC7l,TO027Rvi7XmbN1f355Nc,21c5f047c22d3960,Austin Simmons,US,416,3,3,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/TO027Rvi7XmbN1f355Nc/players.json,PhsqHCLRVnWdJ45SJC7l,2026-08-03 08:46:08.010721+00,0.2.0
PonILUAPbsPH040hligi,SV02wtoHf5SDBUM0ntB2,86ab437c522b7b58,Alessio Fuscà,IT,162,6,3,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/SV02wtoHf5SDBUM0ntB2/players.json,PonILUAPbsPH040hligi,2026-08-03 08:46:08.010721+00,0.2.0
PvW0C0yNE7sXYg8veZHO,IN02wbUMQOt2eNv12cgC,5662424c7037f4df,Quentin Raines,US,123,8,5,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/IN02wbUMQOt2eNv12cgC/players.json,PvW0C0yNE7sXYg8veZHO,2026-08-03 08:46:08.010721+00,0.2.0
Q3AiopBr6eoluguY9FCP,SV02wtoHf5SDBUM0ntB2,100ea1818e200654,Abraham Gómez,ES,236,4,5,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/SV02wtoHf5SDBUM0ntB2/players.json,Q3AiopBr6eoluguY9FCP,2026-08-03 08:46:08.010721+00,0.2.0
Q6GFV2GNMrkc7EkSownw,LL02aDtPZHuHLDewaIqy,8bb085cadbbf6034,Marco Marziali,IT,614,1,4,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/LL02aDtPZHuHLDewaIqy/players.json,Q6GFV2GNMrkc7EkSownw,2026-08-03 08:46:08.010721+00,0.2.0
Q6sj3tk24rOghGrFQzvA,GD02yFCaTDuKwnIR9IKd,1f33a22d5ebd1bd8,Oliwier Pawlik,PL,188,5,4,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/GD02yFCaTDuKwnIR9IKd/players.json,Q6sj3tk24rOghGrFQzvA,2026-08-03 08:46:08.010721+00,0.2.0
Q7f4cyRIFAATWTSY8y42,IN02wbUMQOt2eNv12cgC,51f87cb2a8bf58d5,Sterling Avila,US,492,5,4,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/IN02wbUMQOt2eNv12cgC/players.json,Q7f4cyRIFAATWTSY8y42,2026-08-03 08:46:08.010721+00,0.2.0
Q8VE2acJhAkRb3nPjIbm,OR02wF0GhaiorROTkFlu,7bb7931c28a5121a,Donghun Youm,US,11,10,4,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/OR02wF0GhaiorROTkFlu/players.json,Q8VE2acJhAkRb3nPjIbm,2026-08-03 08:46:08.010721+00,0.2.0
Q8cgVDvxeTK7nyIdUpAg,OR02wF0GhaiorROTkFlu,471bc5f9f244d5fa,John Gonzales,US,223,6,3,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/OR02wF0GhaiorROTkFlu/players.json,Q8cgVDvxeTK7nyIdUpAg,2026-08-03 08:46:08.010721+00,0.2.0
Q8jIjZMpclGYuWL5x27q,IN02wbUMQOt2eNv12cgC,801a59a17a25ff29,Garrett Drake,US,859,2,7,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/IN02wbUMQOt2eNv12cgC/players.json,Q8jIjZMpclGYuWL5x27q,2026-08-03 08:46:08.010721+00,0.2.0
Q8mddMTjfjLqlLkOpn4p,IN02wbUMQOt2eNv12cgC,cec7f8ec572a608d,Emily Mulloy,US,814,2,4,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/IN02wbUMQOt2eNv12cgC/players.json,Q8mddMTjfjLqlLkOpn4p,2026-08-03 08:46:08.010721+00,0.2.0
Q9igflP353VkyYrqgRkx,TO027Rvi7XmbN1f355Nc,96162ba80ea57890,Andrew Kennedy,CA,458,3,5,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/TO027Rvi7XmbN1f355Nc/players.json,Q9igflP353VkyYrqgRkx,2026-08-03 08:46:08.010721+00,0.2.0
Q9nWVq4nqW8h9za7zVHA,IN02wbUMQOt2eNv12cgC,cc11f414902f2c32,Ziyi Zhao,US,432,5,4,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/IN02wbUMQOt2eNv12cgC/players.json,Q9nWVq4nqW8h9za7zVHA,2026-08-03 08:46:08.010721+00,0.2.0
QB4rlgkSb1DCqnBwR2cr,LL02aDtPZHuHLDewaIqy,ec9c64da844f1cc5,Daniel Schäfer,DE,516,4,5,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/LL02aDtPZHuHLDewaIqy/players.json,QB4rlgkSb1DCqnBwR2cr,2026-08-03 08:46:08.010721+00,0.2.0
QBeBdhQsvsjwaPBEeGMF,LL02aDtPZHuHLDewaIqy,a7c4b122cef95b48,Nathan Grimaud,FR,604,3,6,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/LL02aDtPZHuHLDewaIqy/players.json,QBeBdhQsvsjwaPBEeGMF,2026-08-03 08:46:08.010721+00,0.2.0
QDBOgTGXK4kv7JMChjXE,MK02mx9kmM49UZ5g4JxH,1cda44e146358062,Chad Gass,US,645,1,4,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/MK02mx9kmM49UZ5g4JxH/players.json,QDBOgTGXK4kv7JMChjXE,2026-08-03 08:46:08.010721+00,0.2.0
QEFr3YAAeWBsv1411D3H,TU02wKzv4cT2BBiI9dEg,fd1739dd85f13ae4,Andrea Pagano,IT,40,10,3,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/TU02wKzv4cT2BBiI9dEg/players.json,QEFr3YAAeWBsv1411D3H,2026-08-03 08:46:08.010721+00,0.2.0
QGi6j0xTO6IN17KMNcCR,SV02wtoHf5SDBUM0ntB2,f3396831eb781441,Daniel Martín,ES,79,7,6,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/SV02wtoHf5SDBUM0ntB2/players.json,QGi6j0xTO6IN17KMNcCR,2026-08-03 08:46:08.010721+00,0.2.0
QIQQgpAsWq1Qr4oKtyDg,MT02mEWqwYNpTSVPcblx,c22a2fa871d2061b,Jeshua Rivera,MX,96,6,3,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/MT02mEWqwYNpTSVPcblx/players.json,QIQQgpAsWq1Qr4oKtyDg,2026-08-03 08:46:08.010721+00,0.2.0
QOblPOe7Ul7LYO76nYCV,UT02wFHDCjnKgZ9Gscu7,7ac8db9318920670,Sten Schram,NL,355,2,7,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/UT02wFHDCjnKgZ9Gscu7/players.json,QOblPOe7Ul7LYO76nYCV,2026-08-03 08:46:08.010721+00,0.2.0
QP2QD6WX6tQ8tcNgR72J,BH02mBOy0UgfISzHnNdU,37701ec9dfdea632,Hazel Searle,UK,516,4,5,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/BH02mBOy0UgfISzHnNdU/players.json,QP2QD6WX6tQ8tcNgR72J,2026-08-03 08:46:08.010721+00,0.2.0
QPRigz8QU4I68omQhQY3,FR02mk9EZ28MWiUNIsTN,449070200459addd,Anton Meßner,DE,394,5,4,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/FR02mk9EZ28MWiUNIsTN/players.json,QPRigz8QU4I68omQhQY3,2026-08-03 08:46:08.010721+00,0.2.0
QPWgW2vRcy2d856pyH77,SE027LIri9yqbewCPonE,9d67d071b0312988,Sebastian Cunningham,US,783,1,8,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/SE027LIri9yqbewCPonE/players.json,QPWgW2vRcy2d856pyH77,2026-08-03 08:46:08.010721+00,0.2.0
QZBfukcmrLA9YgyCb71o,EU02mADIyxk2QHCU8dqx,094fe158b425039c,Menelik Collymore,UK,566,4,5,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/EU02mADIyxk2QHCU8dqx/players.json,QZBfukcmrLA9YgyCb71o,2026-08-03 08:46:08.010721+00,0.2.0
QeShwZtgTS2Kk9TRSbPh,LA0226md2zDgZtmvexIY,1893b5673abf14c2,Victor Rachik,BR,122,6,3,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/LA0226md2zDgZtmvexIY/players.json,QeShwZtgTS2Kk9TRSbPh,2026-08-03 08:46:08.010721+00,0.2.0
QinOa4hsbvM7BpYDPIgW,FR02mk9EZ28MWiUNIsTN,03427a40083800a6,David Rother,DE,436,5,4,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/FR02mk9EZ28MWiUNIsTN/players.json,QinOa4hsbvM7BpYDPIgW,2026-08-03 08:46:08.010721+00,0.2.0
QjiH3zuHdtQDqFaSCSWf,IN02wbUMQOt2eNv12cgC,e277b9843f1549bf,Stephen Brown,US,17,11,2,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/IN02wbUMQOt2eNv12cgC/players.json,QjiH3zuHdtQDqFaSCSWf,2026-08-03 08:46:08.010721+00,0.2.0
QjokiVU59sufaqEDn95c,BH02mBOy0UgfISzHnNdU,a48ec77c65acdaf8,Louis Markl,DE,12,10,4,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/BH02mBOy0UgfISzHnNdU/players.json,QjokiVU59sufaqEDn95c,2026-08-03 08:46:08.010721+00,0.2.0
QlLtcrletCO0I6jjCZsu,LA0226md2zDgZtmvexIY,494662c04d4fa891,Vinicius Souza,BR,178,6,3,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/LA0226md2zDgZtmvexIY/players.json,QlLtcrletCO0I6jjCZsu,2026-08-03 08:46:08.010721+00,0.2.0
Qn03BWi1CM7OtSdzKBuH,EU02mADIyxk2QHCU8dqx,a6d59ce6c12b4113,Masahiro Taoka,JP,394,5,4,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/EU02mADIyxk2QHCU8dqx/players.json,Qn03BWi1CM7OtSdzKBuH,2026-08-03 08:46:08.010721+00,0.2.0
QnKQw3UN4NqPIzzZZNwP,PT02mMVCgJGPQcHccDoy,12f4cfaedc265e18,Jacob Mortenson,US,130,6,3,MunchStats,https://raw.githubusercontent.com/PizzaTimeJoshua/munchstats/main/stats/tournaments/PT02mMVCgJGPQcHccDoy/players.json,QnKQw3UN4NqPIzzZZNwP,2026-08-03 08:46:08.010721+00,0.2.0
